num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
7157,0.6899,0.6969,-0.1557,-0.155,-0.0642,-0.0614,-0.0644,-0.0635,-0.0687,-0.0658,-0.0013,0.0004,-0.0008,-0.0009,-0.0017,-0.0012,-0.0801,-0.0783,-0.0821,-0.0788,-0.0805,-0.0793,0.0012,-0.0005,-0.0014,0.0004,-0.0007,0.0004,0
7158,0.8056,0.8135,-0.1583,-0.1606,-0.0773,-0.0758,-0.0774,-0.0767,-0.078,-0.0826,-0.0013,-0.0001,-0.0011,-0.0004,-0.0014,-0.0013,-0.0817,-0.0817,-0.0828,-0.0839,-0.085,-0.0825,-0.0004,-0.0003,-0.0002,0.0001,-0.0009,-0.0008,0
7159,0.9067,0.9142,-0.1592,-0.1606,-0.089,-0.0904,-0.0911,-0.0873,-0.0901,-0.0917,-0.0002,0.0008,-0.0005,0.0004,-0.0005,-0.0004,-0.0821,-0.0841,-0.0862,-0.0814,-0.0855,-0.0832,-0.0003,-0.0005,-0.0014,-0.0004,-0.0004,0.001,0
7160,0.9988,1.0039,-0.1595,-0.1593,-0.1006,-0.0985,-0.1007,-0.1032,-0.1015,-0.1039,0.0002,0.0003,-0.0011,-0.0001,0.0003,-0.0012,-0.0856,-0.0842,-0.0895,-0.0847,-0.0874,-0.0853,-0.0009,-0.0005,-0.001,-0.0003,-0.0007,0.0006,0
7161,1.0836,1.0868,-0.1601,-0.1618,-0.1125,-0.1128,-0.1112,-0.1174,-0.1173,-0.1172,0.0004,0.0012,-0.0006,-0.0009,-0.0004,0.0005,-0.088,-0.0901,-0.0898,-0.087,-0.0886,-0.0893,-0.0004,0.0004,-0.0008,0.0006,-0.0008,0.0005,0
7162,1.1609,1.1655,-0.16,-0.1613,-0.1252,-0.127,-0.121,-0.1283,-0.1282,-0.1269,0.0009,0.0001,0,-0.0006,-0.0004,-0.0001,-0.0924,-0.0889,-0.0925,-0.09,-0.0938,-0.0914,-0.0009,-0.0002,-0.0018,0.0009,-0.0007,0.0007,0
7163,1.2325,1.2387,-0.1586,-0.1602,-0.1399,-0.1397,-0.1357,-0.134,-0.1385,-0.1454,-0.0001,0.001,0.0009,-0.0003,-0.0007,0.0001,-0.0908,-0.092,-0.0934,-0.0891,-0.09,-0.0921,-0.0007,0.0004,0.0001,0.0007,-0.0015,0.0008,0
7164,1.3011,1.3061,-0.1631,-0.1572,-0.146,-0.1546,-0.1468,-0.1482,-0.1507,-0.1527,0.0006,-0.0015,-0.0007,-0.0006,-0.0004,-0.0004,-0.0894,-0.0947,-0.0972,-0.0939,-0.0945,-0.0938,0.0009,0,-0.0006,0,-0.0008,0.0005,0
7165,1.3401,1.3386,-0.1602,-0.1611,-0.1524,-0.1569,-0.153,-0.1574,-0.1517,-0.1542,0.0011,-0.0008,0.001,0.0005,0.0013,-0.0017,-0.0996,-0.0946,-0.1017,-0.0969,-0.1012,-0.0984,-0.001,-0.0002,-0.0026,0.0008,0,0.0005,0
7166,1.3332,1.3314,-0.1611,-0.1597,-0.1527,-0.1565,-0.1519,-0.156,-0.1528,-0.1615,0.0006,-0.0001,0.0001,-0.0006,0.0006,0.0003,-0.097,-0.0958,-0.0979,-0.0933,-0.0987,-0.0982,-0.0004,0.0015,-0.0016,0.0005,-0.0004,0.0011,0
7167,1.3313,1.3314,-0.1612,-0.1582,-0.1519,-0.1544,-0.1496,-0.1544,-0.1567,-0.1572,0.0005,-0.0001,0.0006,0.0002,0.0002,0.001,-0.0942,-0.0919,-0.099,-0.0953,-0.0979,-0.0965,-0.0014,0.0007,-0.0016,0,-0.0001,0.0015,0
7168,1.3139,1.3123,-0.1507,-0.1486,-0.1409,-0.1445,-0.1382,-0.1375,-0.1389,-0.1445,0.0005,-0.0003,0.0027,0.0012,0.0002,0,-0.0981,-0.093,-0.0992,-0.0948,-0.0938,-0.0967,-0.0003,0.0024,-0.0017,0.0015,-0.0009,0.001,0
7169,1.2577,1.2552,-0.1375,-0.1381,-0.1184,-0.12,-0.1191,-0.1191,-0.115,-0.1227,0.0008,0.0016,0.0008,0.0004,0.0009,0.0003,-0.0895,-0.0973,-0.0951,-0.0911,-0.0975,-0.0927,0.0004,0,-0.0015,0.0015,-0.0009,0.0009,0
7170,1.2025,1.1978,-0.123,-0.1193,-0.0966,-0.0998,-0.0995,-0.0979,-0.092,-0.0983,0.0007,0.0003,0.0004,0.0007,-0.0001,-0.0006,-0.0918,-0.0939,-0.0934,-0.0881,-0.0903,-0.0894,-0.0001,0.0004,-0.0012,0.0015,-0.0005,0,0
7171,1.1457,1.1402,-0.1051,-0.1085,-0.0789,-0.084,-0.0769,-0.0769,-0.0775,-0.0754,0.0006,0.0005,0.0006,0.0002,0.0012,0.0003,-0.0897,-0.0864,-0.0904,-0.0858,-0.0882,-0.089,0.0002,0.0013,-0.0015,-0.0012,-0.0012,0.0007,0
7172,1.085,1.0806,-0.0912,-0.0896,-0.0623,-0.0638,-0.0569,-0.0615,-0.0629,-0.0621,-0.0001,-0.0008,-0.0005,0.0002,-0.0003,0.0008,-0.0781,-0.0847,-0.0824,-0.0807,-0.0873,-0.0855,0.0007,0.0004,0.0001,0.0014,-0.0001,0.0008,0
7173,1.0199,1.0172,-0.0733,-0.0745,-0.0435,-0.0437,-0.0413,-0.0421,-0.0443,-0.0459,0.0001,0.001,0.0004,-0.0002,-0.0003,-0.0004,-0.0824,-0.08,-0.0791,-0.0826,-0.0781,-0.0798,-0.0006,0.0004,-0.0007,0.0015,0,0,0
7174,0.9512,0.9481,-0.0531,-0.052,-0.0312,-0.0327,-0.0289,-0.0273,-0.0297,-0.0334,0.0004,0.0005,-0.0011,0.0001,-0.0006,0.0012,-0.0701,-0.0737,-0.0711,-0.0699,-0.0709,-0.0701,0.0005,0.0006,-0.0007,0.0008,0,0.0006,0
7175,0.8784,0.8733,-0.0339,-0.0322,-0.015,-0.0155,-0.0162,-0.018,-0.0173,-0.0167,0.0006,0.0006,-0.0003,0.0013,0.0002,0.0007,-0.0521,-0.0531,-0.0534,-0.051,-0.05,-0.0482,-0.0007,-0.0001,-0.0001,0.0014,0,0.0014,0
7176,0.7992,0.7924,-0.0122,-0.0097,-0.0062,-0.0023,-0.0041,-0.0036,-0.0031,-0.0069,0.0004,0.0006,0.0003,0.0006,-0.0009,0.0008,-0.0311,-0.0348,-0.0347,-0.033,-0.0324,-0.0296,0.0006,0,0.0003,0.0023,-0.0003,0.0009,0
7177,0.7093,0.7024,0.0149,0.0131,0.0037,0.0088,0.0088,0.0075,0.0068,0.0068,0.0004,0.0004,-0.0006,0.0002,0.0001,0,-0.0115,-0.0088,-0.0088,-0.0061,-0.0062,-0.0066,0.0002,0.0007,-0.0006,-0.0001,0.0008,0.001,0
7178,0.6066,0.5997,0.037,0.044,0.0153,0.0132,0.0116,0.017,0.0166,0.0158,-0.0007,-0.0002,-0.0021,0.0002,-0.0024,0.0004,0.0207,0.0226,0.0217,0.0217,0.023,0.027,0.0006,0.0007,0.0001,-0.0003,0.0002,-0.0001,0
7179,0.4823,0.4743,0.0819,0.0797,0.0194,0.0173,0.0199,0.0241,0.0211,0.0208,-0.0007,-0.0013,-0.0026,-0.0004,-0.0019,-0.0006,0.0431,0.0413,0.0408,0.0446,0.0446,0.0456,-0.0002,0.0003,-0.0013,0.0001,0.0004,-0.0002,0
7180,0.3135,0.3002,0.1211,0.1312,0.0205,0.0197,0.0193,0.0195,0.014,0.0191,-0.0021,-0.0019,-0.0026,-0.0016,-0.0025,-0.002,0.053,0.0549,0.0538,0.0526,0.0546,0.0563,-0.0013,-0.0006,-0.0006,-0.0013,-0.0006,-0.0006,0
7181,0.1542,0.1408,0.1616,0.1598,0.0107,0.0127,0.0097,0.0094,0.0032,0.0097,-0.0008,0.0007,-0.0008,0.0002,-0.0013,-0.0009,0.06,0.0629,0.0615,0.0598,0.0615,0.0618,-0.0006,-0.0022,-0.0016,-0.0032,-0.0012,-0.0009,0
7182,-0.1889,-0.198,0.1645,0.1608,-0.0332,-0.0249,-0.0313,-0.03,-0.0355,-0.0301,-0.0024,-0.0002,-0.0016,-0.0003,-0.0006,-0.0002,0.0701,0.0674,0.069,0.0676,0.0651,0.0695,0.0006,-0.0006,0.0005,0.0009,-0.0013,0.0003,0
7183,-0.3062,-0.3124,0.1643,0.1624,-0.0422,-0.0421,-0.0393,-0.0418,-0.0452,-0.0433,-0.0013,0.0015,0.0004,-0.0003,0.0001,0.0014,0.0717,0.0711,0.0737,0.0703,0.0664,0.0698,0.0002,0.0004,0.0007,0.0003,-0.0004,0.0011,0
7184,-0.3299,-0.3306,0.1651,0.1608,-0.0449,-0.0407,-0.041,-0.048,-0.0449,-0.0395,-0.0007,0.0005,-0.0002,0.0007,0.0006,0.001,0.0703,0.0723,0.0713,0.0697,0.0694,0.0705,-0.0003,0.0006,0.0004,0.0009,0.0006,0.0008,0
7185,-0.3299,-0.3302,0.1629,0.1623,-0.0415,-0.0415,-0.0447,-0.0446,-0.0426,-0.0374,-0.0009,0.0011,-0.0007,-0.001,-0.0002,0.002,0.0742,0.0719,0.0731,0.0728,0.0722,0.073,0,0.0002,0.0012,-0.0001,-0.0002,0.0003,0
7186,-0.3304,-0.33,0.1614,0.1623,-0.0406,-0.0404,-0.0418,-0.0443,-0.0441,-0.0398,-0.0002,0.0011,-0.0024,-0.0001,0.0005,0.0002,0.0714,0.0727,0.073,0.0724,0.0726,0.0728,0.0011,0.0005,0.0014,-0.0002,0.0003,0.0009,0
7187,-0.3306,-0.3301,0.1652,0.1615,-0.0475,-0.0398,-0.0428,-0.0437,-0.0439,-0.0393,-0.0007,0.002,-0.0001,0.0013,-0.0007,0.0017,0.0734,0.0708,0.0747,0.07,0.0744,0.0716,0.0025,0.0002,0.0007,0.0006,0.0008,0.0007,0
7188,-0.3302,-0.3304,0.1622,0.1624,-0.047,-0.0407,-0.0439,-0.0402,-0.041,-0.0419,-0.0006,0.0011,-0.0009,-0.0009,0.0004,0.0018,0.072,0.0716,0.0731,0.0678,0.0666,0.0721,0.0003,0.0005,0.0007,0.0002,0.0017,0.0008,0
7189,-0.3297,-0.3305,0.161,0.1616,-0.041,-0.0391,-0.0434,-0.0429,-0.0462,-0.0389,-0.0004,0.0014,-0.0002,0.0007,0.0002,0.0013,0.0721,0.0696,0.0724,0.071,0.0745,0.0724,0.001,0.0008,0.0014,0.0006,-0.0002,0.0008,0
7190,-0.3299,-0.3301,0.1632,0.1624,-0.0447,-0.0394,-0.0483,-0.0424,-0.0434,-0.04,-0.0006,0.0009,0.0008,0.0004,-0.0003,0.0006,0.0713,0.0722,0.0726,0.0732,0.0709,0.0708,0.0005,0.0002,0.001,0.0006,0.0013,0.0013,0
7191,-0.3726,-0.3772,0.1636,0.1623,-0.0543,-0.0484,-0.0523,-0.0549,-0.054,-0.0493,0.0009,0.0012,-0.0002,0.0003,0.0003,0.0011,0.0752,0.0737,0.0754,0.0727,0.0754,0.0758,0.0007,0.0003,0.0013,-0.0001,0,0.0005,0
7192,-0.4446,-0.4481,0.16,0.1616,-0.0658,-0.0609,-0.063,-0.0642,-0.0652,-0.0625,-0.0001,0.0019,0.0004,0,-0.0001,0.0013,0.0757,0.0733,0.0787,0.0728,0.0754,0.0767,0.0001,0.0002,0.0004,-0.0007,-0.0008,0.0005,0
7193,-0.5052,-0.5093,0.1592,0.1593,-0.0735,-0.0714,-0.0736,-0.0722,-0.0748,-0.0732,-0.001,0.0008,-0.0001,-0.0005,-0.0003,0.001,0.08,0.0804,0.0776,0.0774,0.0774,0.0803,-0.0016,-0.0007,0.0005,-0.0001,-0.0009,-0.0003,0
7194,-0.5591,-0.5637,0.1593,0.1587,-0.0831,-0.0806,-0.0828,-0.0833,-0.0842,-0.0824,-0.0014,-0.0002,-0.0002,-0.0001,0.0003,0.0007,0.0793,0.0762,0.0814,0.0776,0.0801,0.0799,0.0004,0.0009,0.0002,0,0.0002,0.0007,0
7195,-0.6094,-0.6122,0.1599,0.1587,-0.0896,-0.0885,-0.091,-0.0908,-0.0919,-0.0894,-0.0001,0,0.0002,-0.0005,-0.001,0.0006,0.0811,0.0807,0.0824,0.08,0.0751,0.0801,0,-0.0013,0.0006,-0.0003,-0.0005,-0.0001,0
7196,-0.6561,-0.6576,0.16,0.1608,-0.1006,-0.0985,-0.0977,-0.1014,-0.1028,-0.0982,-0.0001,-0.0007,0.0003,-0.0007,0.0001,0.0014,0.0815,0.084,0.0839,0.0841,0.0859,0.0824,0.0002,0.0004,0.0005,0.0004,-0.001,-0.0001,0
7197,-0.6988,-0.7009,0.1548,0.1579,-0.1072,-0.1067,-0.106,-0.1106,-0.109,-0.1051,-0.0015,0,0.0004,-0.0008,-0.0012,0.0006,0.0847,0.0826,0.0856,0.0817,0.0817,0.0846,-0.0004,-0.0001,0.001,0.0006,-0.0006,0.0007,0
7198,-0.7384,-0.742,0.1629,0.1594,-0.1174,-0.1133,-0.1118,-0.1134,-0.1178,-0.1148,-0.0011,0.0003,-0.0002,-0.0007,-0.0005,0.0017,0.0855,0.0865,0.0846,0.0862,0.0814,0.0873,0.0007,-0.001,0.001,0.0005,0.0001,-0.0012,0
7199,-0.7764,-0.7799,0.1607,0.1608,-0.1145,-0.1202,-0.1205,-0.1215,-0.1214,-0.1197,-0.0011,-0.0004,-0.0002,0.0003,-0.001,0.0003,0.0879,0.084,0.086,0.0882,0.0885,0.085,0.0011,-0.0005,0.0001,-0.0008,0.0003,0.0008,0
7200,-0.8137,-0.8151,0.1588,0.1573,-0.1262,-0.1256,-0.1268,-0.1253,-0.129,-0.1254,0,-0.0001,-0.0005,-0.0013,-0.0006,-0.0002,0.087,0.0842,0.0874,0.089,0.0834,0.0873,0.0018,-0.0005,0.0007,0.0009,-0.0011,0.0001,0
7201,-0.8334,-0.8317,0.1587,0.1586,-0.1311,-0.1288,-0.1274,-0.1324,-0.1325,-0.1262,-0.0003,-0.0004,0.0004,-0.0004,0.0001,0.0005,0.0879,0.0863,0.0899,0.0882,0.0897,0.0873,-0.0007,0.0002,0.0008,0.0004,0,-0.0003,0
7202,-0.8311,-0.8307,0.1673,0.1605,-0.1291,-0.1314,-0.1267,-0.1303,-0.1349,-0.1293,-0.0007,0.001,0.0005,0.0002,-0.001,0.0024,0.0883,0.0877,0.0895,0.0882,0.0856,0.0841,0.0003,-0.0005,0.0005,0.0003,0.001,0.0005,0
7203,-0.7873,-0.7828,0.1419,0.1366,-0.1107,-0.1089,-0.1034,-0.1023,-0.1064,-0.1052,-0.0002,0.0009,-0.0004,-0.0008,-0.0006,0.0019,0.0858,0.0811,0.0851,0.0834,0.0793,0.0828,-0.0001,-0.0005,0.0007,-0.0005,-0.0005,0.0002,0
7204,-0.693,-0.688,0.1102,0.1061,-0.0797,-0.0762,-0.0775,-0.0746,-0.0749,-0.0685,-0.0015,0.0003,0.0001,-0.0007,-0.0001,0.0005,0.0741,0.0745,0.0756,0.0731,0.0747,0.0729,-0.0004,-0.0003,-0.0001,-0.0005,-0.0006,-0.0006,0
7205,-0.5882,-0.5809,0.0706,0.0707,-0.0496,-0.0484,-0.0484,-0.0464,-0.0459,-0.0426,-0.0007,0.0006,-0.0005,0.0002,-0.0001,0.002,0.0597,0.0558,0.0587,0.0547,0.0508,0.0531,-0.0007,-0.0007,-0.0002,-0.0002,-0.0022,-0.0002,0
7206,-0.4605,-0.4505,0.0274,0.0231,-0.0272,-0.0243,-0.0241,-0.0281,-0.0244,-0.0194,0.0001,-0.0008,-0.0008,-0.0004,0.0004,0.0002,0.0208,0.017,0.0145,0.0094,0.0126,0.0099,0.0003,-0.0015,0.0005,0.0007,-0.0006,-0.001,0
7207,-0.2768,-0.2608,-0.037,-0.0435,-0.011,-0.0059,-0.006,-0.0013,-0.0093,-0.0005,-0.0005,0.0007,-0.0006,0.0006,-0.0002,0.0016,-0.0503,-0.0601,-0.063,-0.0621,-0.0657,-0.0684,0.0018,-0.0001,-0.0002,0.0016,-0.0001,-0.0006,0
7208,0.2454,0.2626,-0.2041,-0.2038,-0.0284,-0.0249,-0.0284,-0.0302,-0.0289,-0.029,0.0013,0.0017,0.0004,0.0012,0.0006,0.0017,-0.0776,-0.0739,-0.075,-0.077,-0.076,-0.0764,-0.0013,-0.0016,-0.0011,-0.0003,-0.0012,-0.0013,0
7209,0.3309,0.3301,-0.2011,-0.1994,-0.0335,-0.0312,-0.0353,-0.0324,-0.0342,-0.0332,0.0012,0.001,0.0009,0.0009,0.001,0.002,-0.073,-0.0776,-0.0774,-0.078,-0.0785,-0.0782,-0.0005,-0.0015,-0.0012,-0.0007,-0.0005,-0.0007,0
7210,0.4,0.4047,-0.1996,-0.1995,-0.0443,-0.0417,-0.0441,-0.0468,-0.0465,-0.0473,-0.0005,0.0009,0.0004,0.0008,0.0001,0.0005,-0.0766,-0.0755,-0.0796,-0.077,-0.0791,-0.0761,-0.0001,-0.0002,-0.0008,-0.0002,0.0001,-0.0007,0
7211,0.4668,0.4714,-0.1983,-0.1995,-0.0533,-0.0509,-0.0556,-0.0529,-0.0551,-0.0521,-0.0009,0.001,-0.0001,-0.0011,-0.0006,-0.0006,-0.0763,-0.0791,-0.0809,-0.0788,-0.0811,-0.078,-0.0011,-0.0005,-0.0002,0.0002,0.0003,0.0003,0
7212,0.5253,0.5291,-0.1983,-0.1987,-0.0623,-0.0643,-0.0614,-0.0635,-0.0655,-0.0645,-0.0006,-0.0007,-0.0015,-0.001,-0.0016,-0.0027,-0.08,-0.0789,-0.0798,-0.0784,-0.0799,-0.0797,0.0005,-0.0001,0.0009,0.0002,0.0007,0.0014,0
7213,0.5785,0.5806,-0.1969,-0.2007,-0.069,-0.0682,-0.0713,-0.0703,-0.0706,-0.0718,-0.0015,-0.0003,-0.002,-0.001,-0.002,-0.001,-0.0788,-0.0802,-0.0814,-0.0789,-0.08,-0.0786,-0.0003,0.0002,0.0012,0.0003,0.0001,0.0001,0
7214,0.6271,0.6291,-0.2036,-0.1954,-0.0793,-0.074,-0.0767,-0.0764,-0.0787,-0.0779,-0.0006,0,-0.0026,-0.0011,-0.0015,-0.001,-0.0812,-0.0804,-0.0799,-0.0803,-0.0815,-0.0796,0.0002,-0.0002,-0.0014,-0.0005,0,0.0007,0
7215,0.6712,0.6745,-0.2018,-0.2025,-0.0798,-0.0794,-0.0823,-0.0822,-0.0823,-0.0834,-0.0014,-0.0008,-0.0009,-0.0012,-0.0025,-0.0009,-0.0789,-0.0815,-0.0844,-0.0805,-0.0824,-0.0814,0.0006,-0.0005,-0.0004,0.0009,0,0.0001,0
7216,0.7124,0.7163,-0.2024,-0.2012,-0.0871,-0.0858,-0.0929,-0.0875,-0.0869,-0.0868,-0.0005,-0.0008,-0.0025,-0.0013,0.0001,-0.0013,-0.0809,-0.0845,-0.0864,-0.0837,-0.0848,-0.0833,-0.0012,-0.0005,-0.0009,-0.0004,-0.0012,0,0
7217,0.7524,0.755,-0.201,-0.2004,-0.0929,-0.0889,-0.0953,-0.095,-0.0954,-0.0931,-0.0005,-0.0012,-0.0008,-0.0002,-0.0003,-0.0009,-0.0878,-0.0829,-0.0851,-0.0791,-0.0846,-0.0842,-0.001,-0.0009,-0.0009,0.0008,-0.0007,-0.0006,0
7218,0.7911,0.792,-0.2002,-0.2028,-0.0991,-0.0977,-0.1005,-0.0975,-0.0977,-0.1011,-0.0013,0.0009,0.0001,-0.0001,0.0007,-0.0002,-0.0887,-0.084,-0.0874,-0.0845,-0.0822,-0.0835,-0.0006,-0.0003,-0.0007,-0.0003,-0.0004,0.0001,0
7219,0.827,0.8285,-0.2021,-0.2011,-0.1026,-0.1023,-0.1024,-0.1021,-0.1073,-0.1048,-0.0011,-0.0014,-0.0009,-0.0004,-0.0009,0,-0.084,-0.085,-0.0844,-0.0816,-0.0855,-0.0863,-0.0008,-0.0008,-0.0016,-0.0001,-0.0005,0.0011,0
7220,0.8312,0.832,-0.2013,-0.1992,-0.1032,-0.1047,-0.1088,-0.1042,-0.1048,-0.1062,-0.0007,0,-0.0004,-0.0006,-0.0015,-0.0012,-0.0855,-0.0857,-0.0873,-0.0843,-0.085,-0.084,-0.0001,-0.0004,0,-0.0003,-0.0012,-0.0001,0
7221,0.8295,0.8309,-0.2049,-0.1991,-0.1024,-0.1042,-0.096,-0.0977,-0.097,-0.098,-0.0001,-0.0003,0,0,-0.0009,-0.0011,-0.0812,-0.084,-0.0848,-0.0809,-0.0837,-0.0849,-0.0014,-0.0006,0.0004,-0.0004,-0.0005,0.0004,0
7222,0.754,0.7481,-0.1703,-0.1662,-0.0725,-0.0722,-0.0719,-0.072,-0.0702,-0.0658,-0.0007,0.0003,-0.0013,-0.0006,-0.0013,-0.0007,-0.0804,-0.0789,-0.0812,-0.0802,-0.0797,-0.0769,0.0002,-0.0007,-0.0004,0.0021,0.0003,0.0006,0
7223,0.6581,0.6506,-0.1355,-0.1326,-0.0469,-0.0449,-0.0435,-0.0413,-0.0405,-0.0397,-0.0011,-0.0007,-0.0016,-0.0008,-0.001,-0.0003,-0.0736,-0.0738,-0.0735,-0.0724,-0.0724,-0.0711,0.0006,0.0006,-0.0001,0.002,0.0007,0.0011,0
7224,0.5465,0.5379,-0.0977,-0.095,-0.0234,-0.0186,-0.0209,-0.0188,-0.0212,-0.0223,-0.0012,0.0007,-0.0016,-0.0007,-0.0006,0.0003,-0.0619,-0.0623,-0.0609,-0.0616,-0.0588,-0.059,0.0022,0.0006,-0.0001,0.0006,0.0004,0.0017,0
7225,0.4044,0.3936,-0.051,-0.0448,0.0001,0.0003,-0.0016,-0.0001,-0.0025,0.0015,0.0003,0.0008,0.0008,0,-0.0004,0.0002,-0.0227,-0.0192,-0.0187,-0.0169,-0.0161,-0.0085,0.0006,0,-0.0013,0.0007,0.0005,0.0006,0
7226,0.1686,0.1419,0.0392,0.0519,0.0017,0.0073,0.003,-0.0071,-0.0146,-0.0153,-0.003,-0.0004,-0.002,-0.0007,-0.0017,-0.0008,0.0689,0.0664,0.0698,0.0687,0.0713,0.0702,-0.0009,-0.0002,-0.0005,0.0002,-0.0007,0.0003,0
7227,-0.3295,-0.3343,0.204,0.204,-0.0563,-0.0558,-0.0575,-0.0576,-0.0586,-0.0552,-0.0022,-0.0003,-0.0021,-0.0014,-0.0021,0.0007,0.0764,0.0727,0.074,0.0729,0.0742,0.0722,-0.0003,0.0001,0.0002,-0.0009,-0.0015,0.0003,0
7228,-0.3672,-0.3789,0.2064,0.2032,-0.0643,-0.0639,-0.0658,-0.0712,-0.0725,-0.0703,-0.0017,0.0001,-0.0011,-0.0004,0,-0.0001,0.0759,0.0786,0.0818,0.0761,0.0778,0.0777,0.001,0.0002,0.0013,-0.0009,-0.0006,0.001,0
7229,-0.5042,-0.5115,0.2023,0.2018,-0.0907,-0.0913,-0.0897,-0.095,-0.0941,-0.0908,-0.001,0.0004,-0.0003,-0.0019,-0.0021,0.002,0.0825,0.0833,0.0851,0.0785,0.0812,0.0803,0.0007,-0.0005,0.0001,0.0001,-0.0002,0.0002,0
7230,-0.6093,-0.6141,0.2032,0.2005,-0.112,-0.1109,-0.1122,-0.1158,-0.1161,-0.111,-0.0013,-0.0002,-0.0014,-0.0012,-0.0007,0.0002,0.0831,0.0812,0.0826,0.0792,0.0818,0.0844,0,-0.0005,0.0013,-0.0004,0.0006,0.0002,0
7231,-0.6983,-0.7028,0.2009,0.1997,-0.1293,-0.129,-0.1289,-0.1331,-0.1341,-0.1281,-0.0008,-0.0005,0.0002,-0.0015,-0.002,0,0.0865,0.0853,0.0895,0.089,0.0859,0.0845,-0.0002,0.0003,0.0009,0.0002,0.001,0.0003,0
7232,-0.776,-0.7819,0.2013,0.1997,-0.15,-0.1464,-0.1452,-0.1451,-0.1496,-0.146,-0.0013,-0.0002,-0.0005,-0.0019,-0.0005,-0.0004,0.0902,0.0884,0.0884,0.0923,0.0825,0.0886,0.0007,-0.0006,0.0008,0.0002,-0.0006,0.0005,0
7233,-0.847,-0.8526,0.2002,0.1988,-0.1634,-0.1595,-0.1597,-0.1623,-0.1626,-0.1623,-0.0017,-0.0006,0.0003,-0.0003,-0.0005,-0.0001,0.0916,0.0896,0.0906,0.0951,0.0909,0.0891,0.0013,0.0005,0.0004,-0.0016,0.0006,0.0011,0
7234,-0.9141,-0.9171,0.2009,0.2019,-0.1755,-0.1774,-0.1764,-0.1783,-0.1759,-0.1759,0.0007,-0.0004,0,-0.0015,-0.0009,0.0006,0.0949,0.0942,0.0951,0.0933,0.09,0.0906,0.0003,-0.0018,0.0008,0.0015,0.0004,0.0001,0
7235,-0.9761,-0.9784,0.2069,0.1975,-0.1873,-0.1888,-0.1823,-0.193,-0.1943,-0.1906,-0.0008,-0.0006,-0.0013,-0.0003,0.0001,0.0015,0.0984,0.0953,0.0945,0.0973,0.0961,0.095,0.0023,-0.0004,0.0005,-0.0002,-0.0014,0,0
7236,-1.0336,-1.0373,0.2008,0.1991,-0.2002,-0.2056,-0.2005,-0.2049,-0.2075,-0.2045,-0.0006,0.0001,0.0015,-0.0012,-0.0012,0.0005,0.0986,0.0884,0.099,0.097,0.0963,0.0975,0.0021,-0.0004,0.0002,0.0003,0.0006,-0.0008,0
7237,-1.0873,-1.0922,0.201,0.1981,-0.2156,-0.217,-0.2127,-0.2155,-0.2174,-0.2182,0.0001,0,-0.0004,-0.0008,-0.0003,0.001,0.1012,0.0988,0.0982,0.1016,0.1004,0.1018,0.0012,-0.0016,0.0013,-0.0005,0.001,-0.0009,0
7238,-1.1395,-1.1433,0.2012,0.1998,-0.2268,-0.2312,-0.2285,-0.2343,-0.2312,-0.2278,-0.0006,-0.0009,0.0017,0.0006,-0.0009,-0.0012,0.1011,0.1007,0.1041,0.1013,0.0964,0.1003,0.0019,-0.0005,-0.0003,0.0002,0.0002,-0.0003,0
7239,-1.1906,-1.1922,0.1999,0.1967,-0.2416,-0.2432,-0.2377,-0.2419,-0.2437,-0.2442,-0.0005,0.0003,0,-0.0013,-0.0003,0,0.1058,0.1066,0.107,0.1001,0.1037,0.0975,0.0005,-0.0012,0.0012,0.0007,-0.0002,-0.0001,0
7240,-1.2388,-1.2407,0.2024,0.1975,-0.2554,-0.2534,-0.2481,-0.2597,-0.2586,-0.2552,-0.0002,-0.0009,0.0004,-0.0005,0.0007,0.0004,0.1064,0.1045,0.1051,0.1055,0.1049,0.1043,0.0019,-0.001,0.0021,-0.0005,0.0007,0.0005,0
7241,-1.2841,-1.2875,0.2023,0.1974,-0.2651,-0.2685,-0.263,-0.264,-0.2681,-0.2708,0.0013,0.0007,0.0011,-0.002,-0.0014,0.0006,0.107,0.1048,0.1094,0.1053,0.1055,0.1058,0.0015,-0.0008,0.0007,0.0002,-0.0001,-0.0005,0
7242,-1.3277,-1.332,0.2025,0.198,-0.2714,-0.2786,-0.2707,-0.2734,-0.2792,-0.2795,-0.0001,-0.0006,0.0004,-0.0009,-0.0005,0.0015,0.1099,0.1077,0.1085,0.1118,0.1069,0.1072,0.0016,-0.0001,0.0016,0.0009,0.0007,-0.0004,0
7243,-1.3344,-1.3344,0.2007,0.2003,-0.271,-0.2811,-0.2779,-0.2758,-0.2777,-0.276,-0.0002,-0.0007,0.0021,-0.0005,-0.0007,0.0007,0.1119,0.1107,0.1088,0.1129,0.114,0.1063,0.0009,-0.0013,0.0006,-0.001,0.001,-0.0004,0
7244,-1.3319,-1.3305,0.1996,0.1964,-0.2745,-0.2779,-0.2728,-0.2795,-0.2724,-0.2773,0.0001,-0.0003,0.0002,-0.0008,-0.0011,0.0005,0.1124,0.1093,0.1084,0.1076,0.113,0.1083,0.0002,-0.0008,0.0005,0.0004,-0.0001,-0.0009,0
