num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,nothing1,nothing2,nothing3,nothing4,nothing5,nothing6,nothing7,nothing8,nothing9,nothing10,nothing11,nothing12,nothing13,nothing14,nothing15,nothing16,nothing17,state,target
25371,0.4648,0.6423,0.7908,-0.7266,-0.4319,-0.9865,3.1499,3.1429,2.0666,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
25954,0.4648,0.5251,0.8299,-0.6485,-0.6077,-0.967,3.1249,3.1381,2.0471,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
26538,0.4844,0.5446,0.8299,-0.7656,-0.5686,-1.0647,3.1237,3.1473,2.0609,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
27121,0.582,0.6032,0.8299,-0.6289,-0.6077,-0.8889,3.1314,3.152,2.0506,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
27705,0.4062,0.5837,0.9666,-0.6094,-0.5491,-0.9084,3.1303,3.1493,2.052,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
28288,0.5625,0.5251,0.9275,-0.6289,-0.5296,-0.8889,3.1335,3.1589,2.0713,0.0136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
28872,0.3086,0.6032,0.8299,-0.7266,-0.5686,-1.1037,3.1354,3.1568,2.0739,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
29455,0.4648,0.6618,0.8885,-0.6875,-0.5296,-0.9279,3.1368,3.1439,2.0755,0.0148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
30039,0.3476,0.6814,0.8689,-0.668,-0.5882,-0.9279,3.1369,3.1533,2.0613,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
30622,0.3672,0.486,0.8689,-0.707,-0.5296,-0.9475,3.1421,3.137,2.0843,0.0121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
31206,0.4844,0.5056,0.908,-0.5313,-0.7249,-1.0451,3.1412,3.1499,2.066,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
31789,0.5039,0.5251,1.0056,-0.6485,-0.6663,-0.9475,3.1427,3.136,2.0492,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
31790,0.5039,0.5837,0.9666,-0.7461,-0.51,-0.9475,3.1146,3.1528,2.0639,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
32373,0.4844,0.5837,0.9666,-0.7461,-0.51,-0.9475,3.1146,3.1528,2.0639,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
32956,0.5234,0.6228,0.8103,-0.6289,-0.5882,-0.8694,3.1295,3.1334,2.0608,0.0152,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
32957,0.5234,0.6228,0.9275,-0.707,-0.5686,-0.8694,3.1495,3.1478,2.0669,0.0125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
33540,0.4844,0.5837,0.9275,-0.707,-0.5686,-0.8694,3.1495,3.1478,2.0669,0.0125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
34123,0.543,0.4665,0.8494,-0.707,-0.4905,-0.9084,3.1609,3.1567,2.0852,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
34124,0.543,0.4665,0.8494,-0.5899,-0.6858,-0.9084,3.1382,3.1494,2.0705,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
34707,0.582,0.6618,0.908,-0.5899,-0.6858,-0.9084,3.1382,3.1494,2.0705,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
35290,0.543,0.5251,0.9471,-0.668,-0.5296,-1.1037,3.1281,3.1577,2.0694,0.0122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
35291,0.543,0.5251,0.9471,-0.668,-0.5686,-1.0451,3.1387,3.1659,2.0801,0.0136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
35874,0.4258,0.4665,0.8299,-0.6875,-0.5686,-1.0451,3.1387,3.1659,2.0801,0.0136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
36457,0.582,0.4275,0.9861,-0.6094,-0.4905,-1.0842,3.1501,3.1666,2.0535,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
36458,0.582,0.4275,0.9861,-0.6094,-0.4905,-0.8889,3.1559,3.1472,2.0543,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
37041,0.5234,0.5837,0.8689,-0.5899,-0.6468,-0.8889,3.1559,3.1472,2.0543,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
37624,0.4648,0.5446,0.8494,-0.6485,-0.5296,-0.9084,3.1429,3.1679,2.0586,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
37625,0.4648,0.5446,0.8494,-0.6485,-0.5296,-0.9084,3.1378,3.1547,2.0609,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
38208,0.4062,0.6032,0.8299,-0.6485,-0.5491,-0.9279,3.1378,3.1547,2.0609,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
38791,0.4844,0.447,0.908,-0.7266,-0.51,-1.0451,3.1415,3.1502,2.0752,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
38792,0.4844,0.447,0.908,-0.7266,-0.51,-1.0451,3.1415,3.1609,2.0663,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
39375,0.4844,0.5056,0.9471,-0.6289,-0.51,-0.967,3.1407,3.1609,2.0663,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
39958,0.4453,0.6618,0.8494,-0.7461,-0.51,-1.0451,3.1362,3.1563,2.0588,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
39959,0.4453,0.6618,0.8494,-0.7461,-0.51,-1.0451,3.1362,3.1563,2.0548,0.0119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
40542,0.4062,0.5642,0.7517,-0.668,-0.6272,-1.0256,3.1438,3.169,2.0548,0.0119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
41125,0.4453,0.486,0.9275,-0.6289,-0.5686,-0.7912,3.1514,3.1803,2.074,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
41126,0.4453,0.486,0.9275,-0.6289,-0.5686,-0.7912,3.1514,3.1803,2.074,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
41709,0.4258,0.5251,0.8494,-0.707,-0.471,-1.0061,3.1565,3.1628,2.0832,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
42293,0.5625,0.3493,0.7908,-0.8242,-0.51,-1.0647,3.1347,3.1695,2.0706,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
42876,0.4258,0.6228,1.0056,-0.6094,-0.4515,-0.967,3.1449,3.1673,2.0671,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
43460,0.4258,0.5446,1.0056,-0.6485,-0.6663,-0.8498,3.1364,3.1485,2.0848,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
44043,0.4258,0.5446,0.8103,-0.6289,-0.4319,-0.9084,3.1638,3.1736,2.068,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
44627,0.4258,0.486,0.8885,-0.668,-0.6468,-0.9279,3.1538,3.1718,2.0668,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
45210,0.4844,0.3298,0.908,-0.707,-0.7249,-0.967,3.1629,3.1625,2.0683,0.0122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
45794,0.4062,0.6032,1.0252,-0.7461,-0.5686,-1.0061,3.1504,3.1778,2.0838,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
46377,0.543,0.5446,1.0252,-0.5899,-0.5296,-0.9865,3.1574,3.1541,2.0604,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
46961,0.5234,0.5056,1.0252,-0.5899,-0.4124,-0.9279,3.1529,3.1623,2.0714,0.0119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
47544,0.5039,0.5837,0.8494,-0.7656,-0.471,-0.9475,3.1547,3.158,2.0792,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
48128,0.5625,0.5446,0.908,-0.4922,-0.5296,-1.0061,3.1649,3.1796,2.0733,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
48711,0.4453,0.6423,0.8299,-0.668,-0.7249,-0.9475,3.1621,3.1743,2.0657,0.0119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
48712,0.4453,0.5251,0.9471,-0.6289,-0.6272,-0.9279,3.1595,3.1609,2.0671,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
49295,0.4062,0.5251,0.9471,-0.6289,-0.6272,-0.9279,3.1595,3.1609,2.0671,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
49878,0.543,0.5837,0.8885,-0.5899,-0.7835,-0.8889,3.1548,3.1723,2.0764,0.0134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
49879,0.543,0.5837,0.7908,-0.707,-0.6468,-0.967,3.1658,3.1819,2.0756,0.0119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
50462,0.4844,0.4275,0.7908,-0.707,-0.6468,-0.967,3.1658,3.1819,2.0756,0.0119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
51045,0.5234,0.4275,0.8299,-0.6875,-0.5491,-0.967,3.1571,3.1845,2.0757,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
51046,0.5234,0.4275,0.8299,-0.5703,-0.4905,-1.0647,3.156,3.1786,2.0784,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
51629,0.4258,0.486,0.8689,-0.5703,-0.4905,-1.0647,3.156,3.1786,2.0784,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
52212,0.5625,0.3884,0.8689,-0.6289,-0.7444,-1.0647,3.1819,3.175,2.074,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
52213,0.5625,0.3884,0.8689,-0.6289,-0.6077,-1.1037,3.1717,3.1797,2.0809,0.0152,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
52796,0.4648,0.5446,0.7908,-0.668,-0.6077,-1.1037,3.1717,3.1797,2.0809,0.0152,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
53379,0.4062,0.5642,0.8885,-0.6094,-0.4905,-1.0256,3.1684,3.1743,2.07,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
53380,0.4062,0.5642,0.8885,-0.6094,-0.4905,-0.8498,3.1576,3.1752,2.0699,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
53963,0.4453,0.5642,0.8689,-0.6094,-0.4124,-0.8498,3.1576,3.1752,2.0699,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
54546,0.543,0.5837,0.8299,-0.5899,-0.4124,-0.9865,3.1656,3.1755,2.0848,0.0153,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
54547,0.543,0.5837,0.8299,-0.5899,-0.4124,-0.9865,3.1732,3.173,2.0868,0.0124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
55130,0.4844,0.5251,0.7908,-0.6289,-0.4905,-0.8498,3.1732,3.173,2.0868,0.0124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
55713,0.5234,0.5642,0.8299,-0.668,-0.51,-0.8889,3.1531,3.1795,2.0496,0.0136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
55714,0.5234,0.5642,0.8299,-0.668,-0.51,-0.8889,3.1531,3.1884,2.0662,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
56297,0.5625,0.5837,0.9666,-0.5899,-0.5686,-0.9279,3.1721,3.1884,2.0662,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
56880,0.5234,0.4079,0.9666,-0.5899,-0.4515,-0.967,3.1651,3.1825,2.0668,0.0121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
56881,0.5234,0.4079,0.9666,-0.5899,-0.4515,-0.967,3.1651,3.1825,2.0732,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
57464,0.5039,0.4079,0.9471,-0.7266,-0.6272,-0.9084,3.1775,3.2033,2.0732,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
58047,0.4844,0.5056,0.7713,-0.7266,-0.51,-1.0451,3.1774,3.1904,2.0984,0.0144,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
58048,0.4844,0.5056,0.7713,-0.7266,-0.51,-1.0451,3.1774,3.1904,2.0984,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
58631,0.5625,0.4665,0.908,-0.6289,-0.4905,-0.8889,3.1685,3.1799,2.0816,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
59215,0.4844,0.6032,1.0252,-0.707,-0.6272,-0.967,3.1674,3.1588,2.0832,0.0141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
59798,0.4453,0.3884,0.8689,-0.6875,-0.5296,-1.0061,3.1689,3.1926,2.0823,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
60382,0.543,0.5642,1.0056,-0.5899,-0.4515,-0.9475,3.1713,3.1797,2.0645,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
60965,0.3086,0.5251,0.8689,-0.707,-0.5491,-1.0842,3.1655,3.1705,2.0631,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
61549,0.5234,0.6032,0.8689,-0.7656,-0.5882,-0.967,3.1767,3.1868,2.0749,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
62132,0.4258,0.4275,0.9666,-0.6485,-0.6663,-0.9279,3.1673,3.1876,2.0757,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
62716,0.5039,0.5642,0.8494,-0.5899,-0.7835,-1.0256,3.182,3.1824,2.0611,0.0147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
63299,0.5234,0.486,0.8885,-0.6485,-0.5296,-0.967,3.1849,3.1949,2.0662,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
63883,0.3867,0.5837,0.8299,-0.7266,-0.471,-0.9475,3.1811,3.1926,2.0797,0.0125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
64466,0.4844,0.4665,0.8494,-0.5703,-0.6858,-0.8694,3.1804,3.2052,2.0873,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
65050,0.6015,0.4079,0.908,-0.6485,-0.6858,-0.9084,3.1809,3.1997,2.0736,0.0124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
65633,0.5039,0.486,0.8299,-0.6875,-0.5296,-0.9475,3.1763,3.1898,2.0723,0.0132,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
66217,0.5039,0.5446,0.9666,-0.5703,-0.6663,-1.1037,3.1674,3.1944,2.0969,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
66800,0.5234,0.6032,0.8299,-0.6289,-0.6077,-0.9084,3.1739,3.1991,2.0879,0.0119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
66801,0.5234,0.6032,0.8689,-0.5703,-0.5686,-0.8889,3.1678,3.1927,2.0748,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
67384,0.5234,0.3298,0.8689,-0.5703,-0.5686,-0.8889,3.1678,3.1927,2.0748,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
67967,0.4844,0.6228,0.5955,-0.6289,-0.51,-0.8694,3.1873,3.1882,2.102,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
67968,0.4844,0.6228,0.5955,-0.7461,-0.4515,-0.8303,3.1796,3.1988,2.094,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
68551,0.3867,0.6032,0.8103,-0.7461,-0.4515,-0.8303,3.1796,3.1988,2.094,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
69134,0.4453,0.6032,0.8689,-0.707,-0.51,-1.0451,3.1835,3.2179,2.0901,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
69135,0.4453,0.6032,0.8689,-0.707,-0.6663,-0.8498,3.1786,3.2182,2.0956,0.0136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
69718,0.5234,0.486,0.8494,-0.707,-0.6663,-0.8498,3.1786,3.2182,2.0956,0.0136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
70301,0.3867,0.3493,0.8103,-0.707,-0.6272,-0.9475,3.1804,3.2206,2.0895,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
70302,0.3867,0.3493,0.8103,-0.707,-0.6272,-0.967,3.1971,3.1875,2.078,0.0147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
70885,0.4258,0.5251,0.6541,-0.6289,-0.7054,-0.967,3.1971,3.1875,2.078,0.0147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
71468,0.5625,0.486,0.9471,-0.6289,-0.6468,-0.9279,3.1876,3.1842,2.0961,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
71469,0.5625,0.486,0.9471,-0.6289,-0.6468,-0.9279,3.1905,3.1953,2.0848,0.0122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
72052,0.5625,0.6423,1.0056,-0.5508,-0.6468,-0.9865,3.1905,3.1953,2.0848,0.0122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
72635,0.5234,0.5251,0.8103,-0.6289,-0.7249,-0.8694,3.1842,3.1919,2.0663,0.0152,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
72636,0.5234,0.5251,0.8103,-0.6289,-0.7249,-0.8694,3.1842,3.1935,2.1003,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
73219,0.4648,0.5056,0.8885,-0.6094,-0.3733,-0.9475,3.1885,3.1935,2.1003,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
73802,0.5625,0.5446,0.9275,-0.5508,-0.4319,-0.9084,3.1905,3.1872,2.0825,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
73803,0.5625,0.5446,0.9275,-0.5508,-0.4319,-0.9084,3.1905,3.1872,2.0822,0.0153,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,7
